name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Jenkins,00-0021706,no,WAS,,5,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Jean Francois,00-0026502,no,WAS,DT,15,0,0,1.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Free,00-0025509,no,DAL,,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R .Smith,00-0031900,no,DAL,RB,,,,,,,,,,,,,,,,,,,,19,19,0,1,0,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,4,,,,,,,
A.Gachkar,00-0028172,no,DAL,LB,3,0,0,0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Claiborne,00-0029676,no,DAL,DB,2,0,1,0,24,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Collins,00-0033131,no,DAL,DT,6,1,0,5,17,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Stanton,00-0025430,no,ARI,QB,,,,,,,,,,,,,,,,,,,,,,,,,48,19,3,2,0,0,192,,,,,,,,,,,,,,,,,,3,-2,0,0,0,0,-3
D.Fells,00-0029738,no,ARI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,37,14,1,0,0,154,,,,,,,
M.Cooper,00-0030127,no,ARI,DB,6,0,4,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Stinson,00-0031265,no,ARI,DE,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X.Williams,00-0031713,no,ARI,NT,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Okafor,00-0030503,no,ARI,DE,3,1,0,3.5,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Rodgers,00-0028083,no,TB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,13,0,0,0,98,129,164,4,2,0,0,560
C.Shorts,00-0028052,no,TB,,,,,,,,,,,,,,,,,,,,,19,19,0,1,0,,,,,,,,,,,,,,,,,,93,0,11,0,0,0,152,,,,,,,
A.Spence,00-0030402,no,TB,DT,9,0,0,0.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Gholston,00-0030386,no,TB,DE,13,1,0,3.5,37,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Spence,00-0032952,no,TB,DE,6,3,0,5.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Grimes,00-0024183,no,TB,CB,6,1,4,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Zuerlein,00-0029621,no,LA,K,,,,,,,,,,,22,19,445,57,23,0,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Davis,00-0029764,no,LA,FS,4,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hill,00-0031785,no,LA,CB,5,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Collins,00-0032426,no,SEA,RB,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,11,0,0,0,84,31,58,2,1,0,0,126
A.Rubin,00-0026330,no,SEA,DT,14,2,0,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Morgan,00-0028443,no,SEA,OLB,4,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Latimer,00-0031344,no,DEN,WR,,,,,,,,,,,,,,,,,,,,74,100,0,8,0,,,,,,,,,,,,,,,,,,58,0,8,0,0,0,76,,,,,,,
J.Taylor,00-0031697,no,DEN,WR,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,20,16,2,0,0,209,,,,,,,
B.Winn,00-0029303,no,DEN,DE,10,0,0,0,8,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Parks,00-0032958,no,DEN,DB,5,0,1,0,12,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Geathers,00-0031571,no,IND,FS,9,1,0,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Butler,00-0027017,no,IND,FS,6,1,3,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Farley,00-0032496,no,IND,DB,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Holton,00-0032935,no,OAK,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,2,0,0,0,34,6,47,0,0,0,0,43
L.Smith,00-0028097,no,OAK,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,6,0,0,0,29,,,,,,,
A.Holmes,00-0028263,no,OAK,WR,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,10,14,3,0,0,126,,,,,,,
C.James,00-0033056,no,OAK,MLB,8,1,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Robinson,00-0028116,no,ATL,WR,,,,,,,,,,,,,,,,,,,,27,27,0,2,0,,,,,,,,,,,,,,,,,,200,40,19,2,0,0,314,,,,,,,
T.Gabriel,00-0031228,no,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,231,36,6,0,0,588,4,42,9,1,0,0,51
L.Toilolo,00-0030443,no,ATL,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,78,13,2,0,0,264,,,,,,,
V.Beasley,00-0032240,no,ATL,OLB,7,6,0,15.5,32,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Hageman,00-0031281,no,ATL,DT,7,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jackson,00-0026980,no,ATL,,9,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Clemens,00-0024264,yes,SD,QB,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,-1
K.Farrow,00-0032902,no,SD,RB,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,13,0,0,0,70,60,61,0,0,0,0,192
P.Desir,00-0031331,yes,SD,DB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Benn,00-0027654,no,JAX,WR,,,,,,,,,,,,,,,,,,,,16,16,0,2,0,,,,,,,,,,,,,,,,,,116,51,5,1,0,0,116,,,,,,,
R.Miller,00-0027055,no,JAX,DT,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Jackson,00-0029568,no,JAX,DT,5,0,0,6.5,28,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Jack,00-0032968,no,JAX,OLB,6,0,0,0.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Jones,00-0029946,no,JAX,DT,6,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Pullard,00-0032171,no,JAX,OLB,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Bradford,00-0027854,no,MIN,QB,,,,,,5,3,10,3,-6,,,,,,,,,,,,,,,550,395,5,20,1,0,3877,,,,,,,,,,,5,0,1,0,0,0,5,20,52,0,0,0,0,53
S.Stephen,00-0031242,no,MIN,DT,22,0,0,0,17,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom.Johnson,00-0024030,no,MIN,DT,6,0,1,2,11,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Greenway,00-0024232,no,MIN,,15,0,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Munnerlyn,00-0026944,no,MIN,DB,17,1,0,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Tretter,00-0030076,no,GB,C,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Fackrell,00-0032955,no,GB,OLB,1,1,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jones,00-0030576,no,GB,DE,5,0,0,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Peppers,00-0021140,no,GB,DE,8,2,0,7.5,15,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hoyer,00-0026625,no,CHI,QB,,,,,,1,2,3,2,-5,,,,,,,,,,,,,,,200,134,0,6,0,0,1445,,,,,,,,,,,,,,,,,,8,1,0,0,0,0,-7
P.Lasike,00-0031706,no,CHI,,,,,,,,,,,,,,,,,,,,,5,5,0,1,0,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,3,3,8,0,0,0,0,8
J.Howard,00-0032780,no,CHI,RB,,,,,,1,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,21,29,1,0,0,298,252,383,17,6,0,0,1313
B.Callahan,00-0031904,no,CHI,CB,1,0,0,0,30,,,,,,,,,,,,,,,17,17,0,2,0,,,,,,,,,,,,,3,3,0,1,0,,,,,,,,,,,,,,
J.Bellamy,00-0029319,no,CHI,WR,,,,,,,,,,,,,,,,,,,,15,15,0,1,0,,,,,,,,,,,,,,,,,,156,10,19,1,0,0,282,4,41,0,0,0,0,37
C.Prosinski,00-0028059,no,CHI,SS,5,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,2
W.Young,00-0027808,no,CHI,OLB,17,1,0,7.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bullard,00-0033093,no,CHI,DE,3,0,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Sutton,00-0031048,no,CHI,DT,7,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.McManis,00-0027743,no,CHI,CB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Huff,00-0030990,no,PHI,WR,,,,,,,,,,,,,,,,,,,,247,286,0,13,1,1,0,0,0,0,0,0,,,,,,,,,,,64,1,16,1,0,0,113,4,15,0,0,0,0,15
T.Burton,00-0030710,no,PHI,TE,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2,37,1,0,0,327,,,,,,,
R.Brooks,00-0029280,no,PHI,CB,1,0,0,0,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Vaeao,00-0032859,no,PHI,DT,6,1,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Curry,00-0029412,no,PHI,DE,8,0,0,2.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Logan,00-0030507,no,PHI,DT,8,2,0,2.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Tulloch,00-0024331,no,PHI,,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Kendricks,00-0029409,no,PHI,OLB,7,0,0,0,20,0,0,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Richards,00-0031559,yes,NE,SS,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Strong,00-0031560,no,HOU,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,14,0,0,0,131,,,,,,,
C.James,00-0030263,no,HOU,DB,3,0,0,0,12,1,0,1,0,0,,,,,,,,,,18,18,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Heath,00-0032727,no,HOU,DE,3,0,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Dent,00-0028029,no,HOU,,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Scarlett,00-0032734,no,HOU,LB,7,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Williams,00-0032975,no,BUF,RB,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,27,56,1,1,0,0,94
W.Powell,00-0031268,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,14,0,0,0,142,,,,,,,
J.Mills,00-0030046,yes,BUF,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Felton,00-0026286,no,BUF,,,,,,,,,,,,,,,,,,,,,9,11,0,2,0,,,,,,,,,,,,,,,,,,48,0,6,0,0,0,57,8,13,0,0,0,0,13
C.White,00-0029658,no,BUF,,7,0,2,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Blanton,00-0029575,no,BUF,DB,8,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Spikes,00-0027668,no,BUF,,5,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Niklas,00-0031044,no,ARI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,
E.Watford,00-0030504,no,ARI,OG,,,,,,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Gunter,00-0032131,no,ARI,DE,8,0,0,1.5,7,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Anderson,00-0023645,no,CAR,QB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,53,36,5,2,1,1,453,,,,,,,,,,,,,,,,,,1,4,0,0,0,0,4
C.Artis-Payne,00-0031599,no,CAR,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,0,0,0,11,36,31,12,2,0,0,144
E.Dickson,00-0027675,no,CAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,1,10,1,0,0,134,,,,,,,
L.Edwards,00-0030488,no,CAR,LB,3,0,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Ellison,00-0029587,no,MIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,9,0,0,0,57,1,1,1,1,0,0,1
E.Lamur,00-0029479,no,MIN,LB,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Alexander,00-0032389,no,MIN,CB,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Burkhead,00-0030288,no,CIN,RB,,,,,,1,0,1,0,0,,,,,,,,,,76,85,0,6,0,,,,,,,,,,,,,,,,,,99,0,17,0,0,0,145,74,103,5,2,0,0,344
D.Smith,00-0032069,no,CIN,FS,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Phillips,00-0027139,no,DEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1,10,1,0,0,72,,,,,,,
B.Fowler,00-0030670,no,DEN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,81,11,2,0,0,145,,,,,,,
J.Heuerman,00-0032227,no,DEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,9,0,0,0,141,,,,,,,
S.Keo,00-0028082,no,DEN,,0,0,0,0,1,0,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Watson,00-0027812,no,DEN,LB,1,1,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Gotsis,00-0033064,no,DEN,DT,9,0,0,0,5,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Perillo,00-0030758,yes,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,4,0,0,0,35,,,,,,,
T.Davis,00-0032423,no,GB,WR,,,,,,1,0,2,0,0,,,,,,,,,,21,26,0,3,0,,,,,,,,,,,,,79,110,0,9,0,9,9,3,1,0,0,24,,,,,,,
K.Brice,00-0032628,no,GB,DB,3,0,0,0,17,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Elliott,00-0030752,no,GB,LB,4,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Zettel,00-0032435,no,DET,DT,3,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Gooden,00-0030502,no,DET,LB,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Ivory,00-0027531,no,JAX,RB,,,,,,3,4,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,20,0,0,0,186,117,179,4,3,0,0,439
S.Day,00-0033010,no,JAX,DT,2,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Alualu,00-0027862,no,JAX,DE,8,1,0,2.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Pead,00-0029626,no,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,6,8,8,0,0,0,0,22
D.Butler,00-0027682,no,MIA,,11,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wake,00-0023368,no,MIA,DE,6,5,1,12.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Kessler,00-0033104,no,CLE,QB,,,,,,1,2,4,2,-12,,,,,,,,,,,,,,,195,128,2,6,2,1,1380,,,,,,,,,,,,,,,,,,11,16,0,0,0,0,18
C.Parkey,00-0030850,no,CLE,K,,,,,,,,,,,25,20,446,60,21,0,20,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Howard,00-0032987,no,CLE,CB,4,0,0,0,12,,,,,,,,,,,,,,,48,56,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Boddy-Calhoun,00-0032517,no,CLE,SS,4,0,3,1,36,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Rainey,00-0029384,no,NYG,RB,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,158,159,0,8,0,,,,,,,,,,,,,12,22,0,6,0,80,0,20,0,0,0,153,17,35,0,0,0,0,63
J.Jerry,00-0027678,yes,NYG,G,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Wade,00-0029314,no,NYG,DB,2,0,0,0,22,0,1,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Kelley,00-0032371,no,WAS,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,1,12,1,0,0,82,168,254,41,6,0,0,704
Q.Dunbar,00-0032007,no,WAS,CB,2,0,1,1,23,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,31,0,1,0,0,0,31,,,,,,,
G.Toler,00-0026910,no,WAS,,2,0,0,0,14,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Ihenacho,00-0028942,no,WAS,DB,10,0,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Fowler,00-0032130,no,TEN,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,1,0,0,0,14,1,3,0,0,0,0,3
J.Amaro,00-0031042,yes,TEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,3,0,0,0,59,,,,,,,
D.Jones,00-0031054,no,TEN,DE,8,0,0,1,18,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Blake,00-0029050,no,TEN,DB,5,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,,,,,,,,1,-2,0,0,0,0,-2
N.Allen,00-0027652,no,OAK,DB,6,0,2,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Joseph,00-0032888,no,OAK,SS,16,0,1,0,44,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Williams,00-0027877,no,OAK,,5,0,0,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Boykin,00-0032462,no,SEA,QB,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,18,13,1,1,0,0,145,,,,,,,,,,,,,,,,,,8,7,0,0,0,0,1
T.Magee,00-0031768,yes,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,0,0,0,12
G.Smith,00-0030871,yes,SEA,DT,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Blair,00-0032413,no,SF,DE,5,0,0,3.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wilhoite,00-0028836,no,SF,LB,8,1,0,0.5,38,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Dorsey,00-0026145,no,SF,,3,0,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Reaser,00-0031020,no,SF,CB,3,2,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Bellore,00-0028292,no,SF,LB,21,0,1,1.0,55,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hawley,00-0027717,yes,TB,C,,,,,,0,0,2,0,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Lambert,00-0032750,no,TB,DE,5,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Jones,00-0030881,yes,TB,,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Marquez,00-0031818,no,LA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,3,0,0,0,37,1,2,0,0,0,0,2
S.Means,00-0030387,yes,PHI,DE,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wheaton,00-0030460,no,PIT,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,30,4,1,1,1,51,,,,,,,
V.Williams,00-0030434,no,PIT,ILB,8,0,0,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Todman,00-0028121,no,IND,RB,,,,,,,,,,,,,,,,,,,,339,377,99,16,1,,,,,,,,,,,,,,,,,,,,,,,,,9,33,0,0,0,0,59
V.Davis,00-0027001,no,IND,CB,3,0,1,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Maggitt,00-0032361,no,IND,,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
